Filename,Ground_Truth,Prediction,Confidence,Avg_RPM
0D.csv,Normal,Imbalance,0.9382,820.2
0D.csv,Normal,Imbalance,0.6540,820.2
0D.csv,Normal,Imbalance,0.5802,820.2
0D.csv,Normal,Imbalance,0.9605,820.2
0D.csv,Normal,Bearing,0.7400,812.6
0D.csv,Normal,Imbalance,0.6898,812.6
0D.csv,Normal,Bearing,0.6777,812.6
0D.csv,Normal,Bearing,0.5511,812.6
0D.csv,Normal,Bearing,0.5171,822.1
0D.csv,Normal,Imbalance,0.7222,822.1
0D.csv,Normal,Imbalance,0.9395,822.1
0D.csv,Normal,Imbalance,0.9377,822.1
0D.csv,Normal,Imbalance,0.7792,830.4
0D.csv,Normal,Bearing,0.5487,830.4
0D.csv,Normal,Bearing,0.5515,830.4
0D.csv,Normal,Imbalance,0.8224,830.4
0D.csv,Normal,Imbalance,0.6157,827.5
0D.csv,Normal,Imbalance,0.9318,827.5
0D.csv,Normal,Imbalance,0.9744,827.5
0D.csv,Normal,Bearing,0.7249,827.5
0D.csv,Normal,Imbalance,0.9741,822.2
0D.csv,Normal,Imbalance,0.9954,822.2
0D.csv,Normal,Imbalance,0.9262,822.2
0D.csv,Normal,Imbalance,0.8537,822.2
0D.csv,Normal,Imbalance,0.5024,820.1
0D.csv,Normal,Imbalance,0.9581,820.1
0D.csv,Normal,Imbalance,0.7850,820.1
0D.csv,Normal,Imbalance,0.9437,820.1
0D.csv,Normal,Imbalance,0.7087,849.4
0D.csv,Normal,Imbalance,0.9591,849.4
0D.csv,Normal,Imbalance,0.9019,849.4
0D.csv,Normal,Bearing,0.7286,849.4
0D.csv,Normal,Imbalance,0.9351,830.5
0D.csv,Normal,Imbalance,0.9041,830.5
0D.csv,Normal,Imbalance,0.9218,830.5
0D.csv,Normal,Imbalance,0.9223,830.5
0D.csv,Normal,Imbalance,0.9399,835.7
0D.csv,Normal,Imbalance,0.8787,835.7
0D.csv,Normal,Bearing,0.6145,835.7
0D.csv,Normal,Bearing,0.5985,835.7
0D.csv,Normal,Bearing,0.9562,849.0
0D.csv,Normal,Imbalance,0.6893,849.0
0D.csv,Normal,Imbalance,0.8633,849.0
0D.csv,Normal,Imbalance,0.9619,849.0
0D.csv,Normal,Imbalance,0.9609,845.7
0D.csv,Normal,Imbalance,0.5854,845.7
0D.csv,Normal,Imbalance,0.8896,845.7
0D.csv,Normal,Imbalance,0.9743,845.7
0D.csv,Normal,Imbalance,0.9291,847.1
0D.csv,Normal,Imbalance,0.9927,847.1
0D.csv,Normal,Imbalance,0.9943,847.1
0D.csv,Normal,Imbalance,0.9939,847.1
0D.csv,Normal,Imbalance,0.9933,853.6
0D.csv,Normal,Imbalance,0.9047,853.6
0D.csv,Normal,Imbalance,0.9852,853.6
0D.csv,Normal,Imbalance,0.9869,853.6
0D.csv,Normal,Imbalance,0.9945,847.0
0D.csv,Normal,Imbalance,0.7146,847.0
0D.csv,Normal,Imbalance,0.9483,847.0
0D.csv,Normal,Imbalance,0.6053,847.0
0D.csv,Normal,Imbalance,0.9231,853.3
0D.csv,Normal,Imbalance,0.7820,853.3
0D.csv,Normal,Imbalance,0.8477,853.3
0D.csv,Normal,Imbalance,0.9764,853.3
0D.csv,Normal,Imbalance,0.9355,860.4
0D.csv,Normal,Imbalance,0.9215,860.4
0D.csv,Normal,Imbalance,0.9448,860.4
0D.csv,Normal,Imbalance,0.9408,860.4
0D.csv,Normal,Imbalance,0.8624,855.0
0D.csv,Normal,Imbalance,0.6125,855.0
0D.csv,Normal,Imbalance,0.7901,855.0
0D.csv,Normal,Imbalance,0.6764,855.0
0D.csv,Normal,Imbalance,0.9478,855.7
0D.csv,Normal,Imbalance,0.9480,855.7
0D.csv,Normal,Imbalance,0.9475,855.7
0D.csv,Normal,Imbalance,0.9645,855.7
0D.csv,Normal,Imbalance,0.6050,873.0
0D.csv,Normal,Imbalance,0.8977,873.0
0D.csv,Normal,Imbalance,0.9881,873.0
0D.csv,Normal,Imbalance,0.9697,873.0
0D.csv,Normal,Imbalance,0.9836,863.7
0D.csv,Normal,Imbalance,0.8818,863.7
0D.csv,Normal,Imbalance,0.9717,863.7
0D.csv,Normal,Imbalance,0.9794,863.7
0D.csv,Normal,Imbalance,0.9781,863.8
0D.csv,Normal,Imbalance,0.9568,863.8
0D.csv,Normal,Imbalance,0.9826,863.8
0D.csv,Normal,Imbalance,0.9367,863.8
0D.csv,Normal,Imbalance,0.9882,881.4
0D.csv,Normal,Imbalance,0.9904,881.4
0D.csv,Normal,Imbalance,0.9652,881.4
0D.csv,Normal,Imbalance,0.9670,881.4
0D.csv,Normal,Imbalance,0.9877,875.7
0D.csv,Normal,Imbalance,0.9366,875.7
0D.csv,Normal,Imbalance,0.9879,875.7
0D.csv,Normal,Imbalance,0.9928,875.7
0D.csv,Normal,Imbalance,0.9723,875.9
0D.csv,Normal,Imbalance,0.9844,875.9
0D.csv,Normal,Imbalance,0.9238,875.9
0D.csv,Normal,Imbalance,0.7942,875.9
0D.csv,Normal,Imbalance,0.9783,874.2
0D.csv,Normal,Imbalance,0.9538,874.2
0D.csv,Normal,Imbalance,0.9813,874.2
0D.csv,Normal,Imbalance,0.9790,874.2
0D.csv,Normal,Imbalance,0.9839,877.9
0D.csv,Normal,Imbalance,0.9678,877.9
0D.csv,Normal,Imbalance,0.9787,877.9
0D.csv,Normal,Imbalance,0.9626,877.9
0D.csv,Normal,Imbalance,0.9236,884.9
0D.csv,Normal,Imbalance,0.9778,884.9
0D.csv,Normal,Imbalance,0.9937,884.9
0D.csv,Normal,Imbalance,0.9701,884.9
0D.csv,Normal,Imbalance,0.9890,885.3
0D.csv,Normal,Imbalance,0.9965,885.3
0D.csv,Normal,Imbalance,0.9969,885.3
0D.csv,Normal,Imbalance,0.9946,885.3
0D.csv,Normal,Imbalance,0.9844,884.3
0D.csv,Normal,Imbalance,0.9955,884.3
0D.csv,Normal,Imbalance,0.9791,884.3
0D.csv,Normal,Imbalance,0.9933,884.3
0D.csv,Normal,Imbalance,0.9768,902.9
0D.csv,Normal,Imbalance,0.9915,902.9
0D.csv,Normal,Imbalance,0.9794,902.9
0D.csv,Normal,Imbalance,0.9935,902.9
0D.csv,Normal,Imbalance,0.9942,893.2
0D.csv,Normal,Imbalance,0.9675,893.2
0D.csv,Normal,Imbalance,0.9933,893.2
0D.csv,Normal,Imbalance,0.9961,893.2
0D.csv,Normal,Imbalance,0.9838,875.2
0D.csv,Normal,Imbalance,0.9865,875.2
0D.csv,Normal,Imbalance,0.9121,875.2
0D.csv,Normal,Imbalance,0.9410,875.2
0D.csv,Normal,Imbalance,0.9925,890.6
0D.csv,Normal,Imbalance,0.9928,890.6
0D.csv,Normal,Imbalance,0.9943,890.6
0D.csv,Normal,Imbalance,0.9972,890.6
0D.csv,Normal,Imbalance,0.9777,910.5
0D.csv,Normal,Imbalance,0.9584,910.5
0D.csv,Normal,Imbalance,0.9520,910.5
0D.csv,Normal,Imbalance,0.9945,910.5
0D.csv,Normal,Imbalance,0.9912,913.4
0D.csv,Normal,Imbalance,0.9954,913.4
0D.csv,Normal,Imbalance,0.9914,913.4
0D.csv,Normal,Imbalance,0.9933,913.4
0D.csv,Normal,Imbalance,0.9839,905.7
0D.csv,Normal,Imbalance,0.9969,905.7
0D.csv,Normal,Imbalance,0.9927,905.7
0D.csv,Normal,Imbalance,0.9908,905.7
0D.csv,Normal,Imbalance,0.9994,909.1
0D.csv,Normal,Imbalance,0.9984,909.1
0D.csv,Normal,Imbalance,0.9097,909.1
0D.csv,Normal,Imbalance,0.9946,909.1
0D.csv,Normal,Imbalance,0.9961,917.4
0D.csv,Normal,Imbalance,0.9719,917.4
0D.csv,Normal,Imbalance,0.9880,917.4
0D.csv,Normal,Imbalance,0.9985,917.4
0D.csv,Normal,Imbalance,0.9913,924.2
0D.csv,Normal,Imbalance,0.9925,924.2
0D.csv,Normal,Imbalance,0.9960,924.2
0D.csv,Normal,Imbalance,0.9687,924.2
0D.csv,Normal,Imbalance,0.9673,916.5
0D.csv,Normal,Imbalance,0.9805,916.5
0D.csv,Normal,Imbalance,0.9789,916.5
0D.csv,Normal,Imbalance,0.9583,916.5
0D.csv,Normal,Imbalance,0.9854,917.5
0D.csv,Normal,Imbalance,0.9946,917.5
0D.csv,Normal,Imbalance,0.9847,917.5
0D.csv,Normal,Imbalance,0.9935,917.5
0D.csv,Normal,Imbalance,0.9828,928.8
0D.csv,Normal,Imbalance,0.9936,928.8
0D.csv,Normal,Imbalance,0.9910,928.8
0D.csv,Normal,Imbalance,0.9966,928.8
0D.csv,Normal,Imbalance,0.9886,941.8
0D.csv,Normal,Imbalance,0.9936,941.8
0D.csv,Normal,Imbalance,0.9863,941.8
0D.csv,Normal,Imbalance,0.9965,941.8
0D.csv,Normal,Imbalance,0.9881,943.2
0D.csv,Normal,Imbalance,0.9787,943.2
0D.csv,Normal,Imbalance,0.9783,943.2
0D.csv,Normal,Imbalance,0.9920,943.2
0D.csv,Normal,Imbalance,0.9949,941.2
0D.csv,Normal,Imbalance,0.9870,941.2
0D.csv,Normal,Imbalance,0.9986,941.2
0D.csv,Normal,Imbalance,0.9960,941.2
0D.csv,Normal,Imbalance,0.9841,938.6
0D.csv,Normal,Imbalance,0.9682,938.6
0D.csv,Normal,Imbalance,0.9942,938.6
0D.csv,Normal,Imbalance,0.9376,938.6
0D.csv,Normal,Imbalance,0.9929,946.3
0D.csv,Normal,Imbalance,0.9739,946.3
0D.csv,Normal,Imbalance,0.9918,946.3
0D.csv,Normal,Imbalance,0.9864,946.3
0D.csv,Normal,Imbalance,0.9903,939.2
0D.csv,Normal,Imbalance,0.9986,939.2
0D.csv,Normal,Imbalance,0.9927,939.2
0D.csv,Normal,Imbalance,0.9907,939.2
0D.csv,Normal,Imbalance,0.9854,936.3
0D.csv,Normal,Imbalance,0.9990,936.3
0D.csv,Normal,Imbalance,0.9985,936.3
0D.csv,Normal,Imbalance,0.9898,936.3
0D.csv,Normal,Imbalance,0.9814,942.7
0D.csv,Normal,Imbalance,0.9918,942.7
0D.csv,Normal,Imbalance,0.9953,942.7
0D.csv,Normal,Imbalance,0.9957,942.7
0D.csv,Normal,Imbalance,0.9913,948.1
0D.csv,Normal,Imbalance,0.9939,948.1
0D.csv,Normal,Imbalance,0.9979,948.1
0D.csv,Normal,Imbalance,0.9945,948.1
0D.csv,Normal,Imbalance,0.9613,964.0
0D.csv,Normal,Imbalance,0.9944,964.0
0D.csv,Normal,Imbalance,0.9939,964.0
0D.csv,Normal,Imbalance,0.9993,964.0
0D.csv,Normal,Imbalance,0.9942,949.2
0D.csv,Normal,Imbalance,0.9979,949.2
0D.csv,Normal,Imbalance,0.9974,949.2
0D.csv,Normal,Imbalance,0.9913,949.2
0D.csv,Normal,Imbalance,0.9936,937.2
0D.csv,Normal,Imbalance,0.9899,937.2
0D.csv,Normal,Imbalance,0.9884,937.2
0D.csv,Normal,Imbalance,0.9985,937.2
0D.csv,Normal,Imbalance,0.9980,937.2
0D.csv,Normal,Imbalance,0.9978,937.2
0D.csv,Normal,Imbalance,0.9859,937.2
0D.csv,Normal,Imbalance,0.9940,937.2
0D.csv,Normal,Imbalance,0.9988,949.7
0D.csv,Normal,Imbalance,0.9948,949.7
0D.csv,Normal,Imbalance,0.9891,949.7
0D.csv,Normal,Imbalance,0.9846,949.7
0D.csv,Normal,Imbalance,0.9951,969.4
0D.csv,Normal,Imbalance,0.9903,969.4
0D.csv,Normal,Imbalance,0.9982,969.4
0D.csv,Normal,Imbalance,0.9938,969.4
0D.csv,Normal,Imbalance,0.9944,977.3
0D.csv,Normal,Imbalance,0.9969,977.3
0D.csv,Normal,Imbalance,0.9987,977.3
0D.csv,Normal,Imbalance,0.9992,977.3
0D.csv,Normal,Imbalance,0.9985,970.0
0D.csv,Normal,Imbalance,0.9995,970.0
0D.csv,Normal,Imbalance,0.9989,970.0
0D.csv,Normal,Imbalance,0.9997,970.0
0D.csv,Normal,Imbalance,0.9978,970.8
0D.csv,Normal,Imbalance,0.9970,970.8
0D.csv,Normal,Imbalance,0.9930,970.8
0D.csv,Normal,Imbalance,0.9917,970.8
0D.csv,Normal,Imbalance,0.9963,971.0
0D.csv,Normal,Imbalance,0.9903,971.0
0D.csv,Normal,Imbalance,0.9980,971.0
0D.csv,Normal,Imbalance,0.9916,971.0
0D.csv,Normal,Imbalance,0.9983,966.4
0D.csv,Normal,Imbalance,0.9991,966.4
0D.csv,Normal,Imbalance,0.9994,966.4
0D.csv,Normal,Imbalance,0.9995,966.4
0D.csv,Normal,Imbalance,0.9970,979.7
0D.csv,Normal,Imbalance,0.9993,979.7
0D.csv,Normal,Imbalance,0.9992,979.7
0D.csv,Normal,Imbalance,0.9982,979.7
0D.csv,Normal,Imbalance,0.9984,987.6
0D.csv,Normal,Imbalance,0.9989,987.6
0D.csv,Normal,Imbalance,0.9985,987.6
0D.csv,Normal,Imbalance,0.9994,987.6
0D.csv,Normal,Imbalance,0.9991,979.2
0D.csv,Normal,Imbalance,0.9975,979.2
0D.csv,Normal,Imbalance,0.9985,979.2
0D.csv,Normal,Imbalance,0.9968,979.2
0D.csv,Normal,Imbalance,0.9986,992.9
0D.csv,Normal,Imbalance,0.9991,992.9
0D.csv,Normal,Imbalance,0.9978,992.9
0D.csv,Normal,Imbalance,0.9969,992.9
0D.csv,Normal,Imbalance,0.9993,989.8
0D.csv,Normal,Imbalance,0.9961,989.8
0D.csv,Normal,Imbalance,0.9947,989.8
0D.csv,Normal,Imbalance,0.9996,989.8
0D.csv,Normal,Imbalance,0.9974,998.7
0D.csv,Normal,Imbalance,0.9986,998.7
0D.csv,Normal,Imbalance,0.9951,998.7
0D.csv,Normal,Imbalance,0.9978,998.7
0D.csv,Normal,Imbalance,0.9967,980.8
0D.csv,Normal,Imbalance,0.9977,980.8
0D.csv,Normal,Imbalance,0.9989,980.8
0D.csv,Normal,Imbalance,0.9993,980.8
0D.csv,Normal,Imbalance,0.9992,996.7
0D.csv,Normal,Imbalance,0.9989,996.7
0D.csv,Normal,Imbalance,0.9989,996.7
0D.csv,Normal,Imbalance,0.9997,996.7
0D.csv,Normal,Imbalance,0.9975,1011.2
0D.csv,Normal,Imbalance,0.9992,1011.2
0D.csv,Normal,Imbalance,0.9995,1011.2
0D.csv,Normal,Imbalance,0.9993,1011.2
0D.csv,Normal,Imbalance,0.9979,1007.5
0D.csv,Normal,Imbalance,0.9981,1007.5
0D.csv,Normal,Imbalance,0.9968,1007.5
0D.csv,Normal,Imbalance,0.9933,1007.5
0D.csv,Normal,Imbalance,0.9985,1002.2
0D.csv,Normal,Imbalance,0.9996,1002.2
0D.csv,Normal,Imbalance,0.9995,1002.2
0D.csv,Normal,Imbalance,0.9985,1002.2
0D.csv,Normal,Imbalance,0.9948,997.6
0D.csv,Normal,Imbalance,0.9989,997.6
0D.csv,Normal,Imbalance,0.9986,997.6
0D.csv,Normal,Imbalance,0.9988,997.6
0D.csv,Normal,Imbalance,0.9968,1030.9
0D.csv,Normal,Imbalance,0.9937,1030.9
0D.csv,Normal,Imbalance,0.9976,1030.9
0D.csv,Normal,Imbalance,0.9945,1030.9
0D.csv,Normal,Imbalance,0.9964,1002.2
0D.csv,Normal,Imbalance,0.9983,1002.2
0D.csv,Normal,Imbalance,0.9963,1002.2
0D.csv,Normal,Imbalance,0.9979,1002.2
0D.csv,Normal,Imbalance,0.9961,1021.7
0D.csv,Normal,Imbalance,0.9992,1021.7
0D.csv,Normal,Imbalance,0.9985,1021.7
0D.csv,Normal,Imbalance,0.9976,1021.7
0D.csv,Normal,Imbalance,0.9938,1026.0
0D.csv,Normal,Imbalance,0.9969,1026.0
0D.csv,Normal,Imbalance,0.9922,1026.0
0D.csv,Normal,Imbalance,0.9979,1026.0
0D.csv,Normal,Imbalance,0.9964,1039.4
0D.csv,Normal,Imbalance,0.9946,1039.4
0D.csv,Normal,Imbalance,0.9924,1039.4
0D.csv,Normal,Imbalance,0.9935,1039.4
0D.csv,Normal,Imbalance,0.9994,1016.3
0D.csv,Normal,Imbalance,0.9991,1016.3
0D.csv,Normal,Imbalance,0.9973,1016.3
0D.csv,Normal,Imbalance,0.9961,1016.3
0D.csv,Normal,Imbalance,0.9872,1025.8
0D.csv,Normal,Imbalance,0.9954,1025.8
0D.csv,Normal,Imbalance,0.9964,1025.8
0D.csv,Normal,Imbalance,0.9324,1025.8
0D.csv,Normal,Imbalance,0.9976,1036.8
0D.csv,Normal,Imbalance,0.9937,1036.8
0D.csv,Normal,Imbalance,0.9912,1036.8
0D.csv,Normal,Imbalance,0.9948,1036.8
0D.csv,Normal,Imbalance,0.9961,1038.2
0D.csv,Normal,Imbalance,0.9759,1038.2
0D.csv,Normal,Imbalance,0.9950,1038.2
0D.csv,Normal,Imbalance,0.9973,1038.2
0D.csv,Normal,Imbalance,0.9973,1040.5
0D.csv,Normal,Imbalance,0.9911,1040.5
0D.csv,Normal,Imbalance,0.9845,1040.5
0D.csv,Normal,Imbalance,0.9939,1040.5
0D.csv,Normal,Imbalance,0.9586,1034.0
0D.csv,Normal,Imbalance,0.9911,1034.0
0D.csv,Normal,Imbalance,0.9948,1034.0
0D.csv,Normal,Imbalance,0.9940,1034.0
0D.csv,Normal,Imbalance,0.9979,1046.8
0D.csv,Normal,Imbalance,0.9824,1046.8
0D.csv,Normal,Imbalance,0.9857,1046.8
0D.csv,Normal,Imbalance,0.9986,1046.8
0D.csv,Normal,Imbalance,0.9936,1042.0
0D.csv,Normal,Imbalance,0.9981,1042.0
0D.csv,Normal,Imbalance,0.9895,1042.0
0D.csv,Normal,Imbalance,0.9963,1042.0
0D.csv,Normal,Imbalance,0.9918,1042.2
0D.csv,Normal,Imbalance,0.9989,1042.2
0D.csv,Normal,Imbalance,0.9888,1042.2
0D.csv,Normal,Imbalance,0.9682,1042.2
0D.csv,Normal,Imbalance,0.9952,1052.4
0D.csv,Normal,Imbalance,0.9866,1052.4
0D.csv,Normal,Imbalance,0.9895,1052.4
0D.csv,Normal,Imbalance,0.9805,1052.4
0D.csv,Normal,Imbalance,0.9873,1048.6
0D.csv,Normal,Imbalance,0.9865,1048.6
0D.csv,Normal,Imbalance,0.9972,1048.6
0D.csv,Normal,Imbalance,0.9977,1048.6
0D.csv,Normal,Imbalance,0.9947,1055.8
0D.csv,Normal,Imbalance,0.9919,1055.8
0D.csv,Normal,Imbalance,0.9796,1055.8
0D.csv,Normal,Imbalance,0.9939,1055.8
0D.csv,Normal,Imbalance,0.9965,1062.4
0D.csv,Normal,Imbalance,0.9970,1062.4
0D.csv,Normal,Imbalance,0.9564,1062.4
0D.csv,Normal,Imbalance,0.9924,1062.4
0D.csv,Normal,Imbalance,0.9984,1053.0
0D.csv,Normal,Imbalance,0.9789,1053.0
0D.csv,Normal,Imbalance,0.9405,1053.0
0D.csv,Normal,Imbalance,0.9611,1053.0
0D.csv,Normal,Imbalance,0.9953,1057.5
0D.csv,Normal,Imbalance,0.9906,1057.5
0D.csv,Normal,Imbalance,0.9738,1057.5
0D.csv,Normal,Imbalance,0.9740,1057.5
0D.csv,Normal,Imbalance,0.9804,1066.0
0D.csv,Normal,Imbalance,0.8806,1066.0
0D.csv,Normal,Imbalance,0.9742,1066.0
0D.csv,Normal,Imbalance,0.9450,1066.0
0D.csv,Normal,Imbalance,0.9843,1064.5
0D.csv,Normal,Imbalance,0.9965,1064.5
0D.csv,Normal,Imbalance,0.9779,1064.5
0D.csv,Normal,Imbalance,0.9156,1064.5
0D.csv,Normal,Imbalance,0.9835,1073.4
0D.csv,Normal,Imbalance,0.9965,1073.4
0D.csv,Normal,Imbalance,0.9771,1073.4
0D.csv,Normal,Imbalance,0.9878,1073.4
0D.csv,Normal,Imbalance,0.9756,1060.7
0D.csv,Normal,Imbalance,0.9718,1060.7
0D.csv,Normal,Imbalance,0.9275,1060.7
0D.csv,Normal,Imbalance,0.9782,1060.7
0D.csv,Normal,Imbalance,0.9899,1059.3
0D.csv,Normal,Imbalance,0.9949,1059.3
0D.csv,Normal,Imbalance,0.9929,1059.3
0D.csv,Normal,Imbalance,0.9904,1059.3
0D.csv,Normal,Imbalance,0.9283,1097.3
0D.csv,Normal,Imbalance,0.9773,1097.3
0D.csv,Normal,Imbalance,0.9697,1097.3
0D.csv,Normal,Imbalance,0.9812,1097.3
0D.csv,Normal,Imbalance,0.7194,1092.8
0D.csv,Normal,Imbalance,0.9913,1092.8
0D.csv,Normal,Imbalance,0.9843,1092.8
0D.csv,Normal,Imbalance,0.9920,1092.8
0D.csv,Normal,Imbalance,0.9795,1093.2
0D.csv,Normal,Imbalance,0.9627,1093.2
0D.csv,Normal,Imbalance,0.9645,1093.2
0D.csv,Normal,Imbalance,0.9809,1093.2
0D.csv,Normal,Imbalance,0.9849,1087.0
0D.csv,Normal,Imbalance,0.9937,1087.0
0D.csv,Normal,Imbalance,0.9665,1087.0
0D.csv,Normal,Imbalance,0.9482,1087.0
0D.csv,Normal,Imbalance,0.9838,1094.2
0D.csv,Normal,Imbalance,0.9254,1094.2
0D.csv,Normal,Imbalance,0.9865,1094.2
0D.csv,Normal,Imbalance,0.9641,1094.2
0D.csv,Normal,Imbalance,0.9933,1085.2
0D.csv,Normal,Imbalance,0.8253,1085.2
0D.csv,Normal,Imbalance,0.9855,1085.2
0D.csv,Normal,Imbalance,0.9948,1085.2
0D.csv,Normal,Imbalance,0.9767,1091.3
0D.csv,Normal,Imbalance,0.9936,1091.3
0D.csv,Normal,Imbalance,0.9798,1091.3
0D.csv,Normal,Imbalance,0.9876,1091.3
0D.csv,Normal,Imbalance,0.9934,1095.1
0D.csv,Normal,Imbalance,0.9881,1095.1
0D.csv,Normal,Imbalance,0.9937,1095.1
0D.csv,Normal,Imbalance,0.5950,1095.1
0D.csv,Normal,Imbalance,0.9867,1104.5
0D.csv,Normal,Imbalance,0.9951,1104.5
0D.csv,Normal,Imbalance,0.9789,1104.5
0D.csv,Normal,Imbalance,0.9889,1104.5
0D.csv,Normal,Imbalance,0.9726,1095.8
0D.csv,Normal,Imbalance,0.9023,1095.8
0D.csv,Normal,Imbalance,0.9765,1095.8
0D.csv,Normal,Imbalance,0.9841,1095.8
0D.csv,Normal,Imbalance,0.9908,1101.6
0D.csv,Normal,Imbalance,0.8975,1101.6
0D.csv,Normal,Imbalance,0.9660,1101.6
0D.csv,Normal,Imbalance,0.9984,1101.6
0D.csv,Normal,Imbalance,0.9960,1110.7
0D.csv,Normal,Imbalance,0.9876,1110.7
0D.csv,Normal,Imbalance,0.9661,1110.7
0D.csv,Normal,Imbalance,0.9971,1110.7
0D.csv,Normal,Imbalance,0.9814,1100.7
0D.csv,Normal,Imbalance,0.9950,1100.7
0D.csv,Normal,Imbalance,0.9035,1100.7
0D.csv,Normal,Imbalance,0.9708,1100.7
0D.csv,Normal,Imbalance,0.9620,1103.1
0D.csv,Normal,Imbalance,0.9450,1103.1
0D.csv,Normal,Imbalance,0.9414,1103.1
0D.csv,Normal,Imbalance,0.9024,1103.1
0D.csv,Normal,Imbalance,0.9882,1109.7
0D.csv,Normal,Imbalance,0.8550,1109.7
0D.csv,Normal,Imbalance,0.9904,1109.7
0D.csv,Normal,Imbalance,0.9271,1109.7
0D.csv,Normal,Imbalance,0.9917,1128.2
0D.csv,Normal,Imbalance,0.9888,1128.2
0D.csv,Normal,Imbalance,0.9886,1128.2
0D.csv,Normal,Imbalance,0.9897,1128.2
0D.csv,Normal,Imbalance,0.9961,1118.0
0D.csv,Normal,Imbalance,0.9886,1118.0
0D.csv,Normal,Imbalance,0.9753,1118.0
0D.csv,Normal,Imbalance,0.9918,1118.0
0D.csv,Normal,Imbalance,0.9850,1116.6
0D.csv,Normal,Imbalance,0.9483,1116.6
0D.csv,Normal,Imbalance,0.9972,1116.6
0D.csv,Normal,Imbalance,0.9627,1116.6
0D.csv,Normal,Imbalance,0.9285,1123.1
0D.csv,Normal,Imbalance,0.8763,1123.1
0D.csv,Normal,Imbalance,0.9887,1123.1
0D.csv,Normal,Imbalance,0.9848,1123.1
0D.csv,Normal,Imbalance,0.9866,1126.8
0D.csv,Normal,Imbalance,0.9878,1126.8
0D.csv,Normal,Imbalance,0.9890,1126.8
0D.csv,Normal,Imbalance,0.9854,1126.8
0D.csv,Normal,Imbalance,0.9697,1143.9
0D.csv,Normal,Imbalance,0.9445,1143.9
0D.csv,Normal,Imbalance,0.9856,1143.9
0D.csv,Normal,Imbalance,0.9971,1143.9
0D.csv,Normal,Imbalance,0.9751,1129.1
0D.csv,Normal,Imbalance,0.9849,1129.1
