Filename,Ground_Truth,Prediction,Confidence,Avg_RPM
0D.csv,Normal,Imbalance,1.0000,822.2
0D.csv,Normal,Imbalance,1.0000,820.1
0D.csv,Normal,Imbalance,1.0000,820.1
0D.csv,Normal,Imbalance,1.0000,820.1
0D.csv,Normal,Imbalance,1.0000,820.1
0D.csv,Normal,Imbalance,1.0000,849.4
0D.csv,Normal,Imbalance,1.0000,849.4
0D.csv,Normal,Imbalance,1.0000,849.4
0D.csv,Normal,Imbalance,1.0000,849.4
0D.csv,Normal,Imbalance,1.0000,830.5
0D.csv,Normal,Imbalance,1.0000,830.5
0D.csv,Normal,Imbalance,1.0000,830.5
0D.csv,Normal,Imbalance,1.0000,830.5
0D.csv,Normal,Imbalance,1.0000,835.7
0D.csv,Normal,Imbalance,1.0000,835.7
0D.csv,Normal,Imbalance,1.0000,835.7
0D.csv,Normal,Imbalance,1.0000,835.7
0D.csv,Normal,Imbalance,1.0000,849.0
0D.csv,Normal,Imbalance,1.0000,849.0
0D.csv,Normal,Imbalance,1.0000,849.0
0D.csv,Normal,Imbalance,1.0000,849.0
0D.csv,Normal,Imbalance,1.0000,845.7
0D.csv,Normal,Imbalance,1.0000,845.7
0D.csv,Normal,Imbalance,1.0000,845.7
0D.csv,Normal,Imbalance,1.0000,845.7
0D.csv,Normal,Imbalance,1.0000,847.1
0D.csv,Normal,Imbalance,1.0000,847.1
0D.csv,Normal,Imbalance,1.0000,847.1
0D.csv,Normal,Imbalance,1.0000,847.1
0D.csv,Normal,Imbalance,1.0000,853.6
0D.csv,Normal,Imbalance,1.0000,853.6
0D.csv,Normal,Imbalance,1.0000,853.6
0D.csv,Normal,Imbalance,1.0000,853.6
0D.csv,Normal,Imbalance,1.0000,847.0
0D.csv,Normal,Imbalance,1.0000,847.0
0D.csv,Normal,Imbalance,1.0000,847.0
0D.csv,Normal,Imbalance,1.0000,847.0
0D.csv,Normal,Imbalance,1.0000,853.3
0D.csv,Normal,Imbalance,1.0000,853.3
0D.csv,Normal,Imbalance,1.0000,853.3
0D.csv,Normal,Imbalance,1.0000,853.3
0D.csv,Normal,Imbalance,1.0000,860.4
0D.csv,Normal,Imbalance,1.0000,860.4
0D.csv,Normal,Imbalance,1.0000,860.4
0D.csv,Normal,Imbalance,1.0000,860.4
0D.csv,Normal,Imbalance,1.0000,855.0
0D.csv,Normal,Imbalance,1.0000,855.0
0D.csv,Normal,Imbalance,1.0000,855.0
0D.csv,Normal,Imbalance,1.0000,855.0
0D.csv,Normal,Imbalance,1.0000,855.7
0D.csv,Normal,Imbalance,1.0000,855.7
0D.csv,Normal,Imbalance,1.0000,855.7
0D.csv,Normal,Imbalance,1.0000,855.7
0D.csv,Normal,Imbalance,1.0000,873.0
0D.csv,Normal,Imbalance,1.0000,873.0
0D.csv,Normal,Imbalance,1.0000,873.0
0D.csv,Normal,Imbalance,1.0000,873.0
0D.csv,Normal,Imbalance,1.0000,863.7
0D.csv,Normal,Imbalance,1.0000,863.7
0D.csv,Normal,Imbalance,1.0000,863.7
0D.csv,Normal,Imbalance,1.0000,863.7
0D.csv,Normal,Imbalance,1.0000,863.8
0D.csv,Normal,Imbalance,1.0000,863.8
0D.csv,Normal,Imbalance,1.0000,863.8
0D.csv,Normal,Imbalance,1.0000,863.8
0D.csv,Normal,Imbalance,1.0000,881.4
0D.csv,Normal,Imbalance,1.0000,881.4
0D.csv,Normal,Imbalance,1.0000,881.4
0D.csv,Normal,Imbalance,1.0000,881.4
0D.csv,Normal,Imbalance,1.0000,875.7
0D.csv,Normal,Imbalance,1.0000,875.7
0D.csv,Normal,Imbalance,1.0000,875.7
0D.csv,Normal,Imbalance,1.0000,875.7
0D.csv,Normal,Imbalance,1.0000,875.9
0D.csv,Normal,Imbalance,1.0000,875.9
0D.csv,Normal,Imbalance,1.0000,875.9
0D.csv,Normal,Imbalance,1.0000,875.9
0D.csv,Normal,Imbalance,1.0000,874.2
0D.csv,Normal,Imbalance,1.0000,874.2
0D.csv,Normal,Imbalance,1.0000,874.2
0D.csv,Normal,Imbalance,1.0000,874.2
0D.csv,Normal,Imbalance,1.0000,877.9
0D.csv,Normal,Imbalance,1.0000,877.9
0D.csv,Normal,Imbalance,1.0000,877.9
0D.csv,Normal,Imbalance,1.0000,877.9
0D.csv,Normal,Imbalance,1.0000,884.9
0D.csv,Normal,Imbalance,1.0000,884.9
0D.csv,Normal,Imbalance,1.0000,884.9
0D.csv,Normal,Imbalance,1.0000,884.9
0D.csv,Normal,Imbalance,1.0000,885.3
0D.csv,Normal,Imbalance,1.0000,885.3
0D.csv,Normal,Imbalance,1.0000,885.3
0D.csv,Normal,Imbalance,1.0000,885.3
0D.csv,Normal,Imbalance,1.0000,884.3
0D.csv,Normal,Imbalance,1.0000,884.3
0D.csv,Normal,Imbalance,1.0000,884.3
0D.csv,Normal,Imbalance,1.0000,884.3
0D.csv,Normal,Imbalance,1.0000,902.9
0D.csv,Normal,Imbalance,1.0000,902.9
0D.csv,Normal,Imbalance,1.0000,902.9
0D.csv,Normal,Imbalance,1.0000,902.9
0D.csv,Normal,Imbalance,1.0000,893.2
0D.csv,Normal,Imbalance,1.0000,893.2
0D.csv,Normal,Imbalance,1.0000,893.2
0D.csv,Normal,Imbalance,1.0000,893.2
0D.csv,Normal,Imbalance,1.0000,875.2
0D.csv,Normal,Imbalance,1.0000,875.2
0D.csv,Normal,Imbalance,1.0000,875.2
0D.csv,Normal,Imbalance,1.0000,875.2
0D.csv,Normal,Imbalance,1.0000,890.6
0D.csv,Normal,Imbalance,1.0000,890.6
0D.csv,Normal,Imbalance,1.0000,890.6
0D.csv,Normal,Imbalance,1.0000,890.6
0D.csv,Normal,Imbalance,1.0000,910.5
0D.csv,Normal,Imbalance,1.0000,910.5
0D.csv,Normal,Imbalance,1.0000,910.5
0D.csv,Normal,Imbalance,1.0000,910.5
0D.csv,Normal,Imbalance,1.0000,913.4
0D.csv,Normal,Imbalance,1.0000,913.4
0D.csv,Normal,Imbalance,1.0000,913.4
0D.csv,Normal,Imbalance,1.0000,913.4
0D.csv,Normal,Imbalance,1.0000,905.7
0D.csv,Normal,Imbalance,1.0000,905.7
0D.csv,Normal,Imbalance,1.0000,905.7
0D.csv,Normal,Imbalance,1.0000,905.7
0D.csv,Normal,Imbalance,1.0000,909.1
0D.csv,Normal,Imbalance,1.0000,909.1
0D.csv,Normal,Imbalance,1.0000,909.1
0D.csv,Normal,Imbalance,1.0000,909.1
0D.csv,Normal,Imbalance,1.0000,917.4
0D.csv,Normal,Imbalance,1.0000,917.4
0D.csv,Normal,Imbalance,1.0000,917.4
0D.csv,Normal,Imbalance,1.0000,917.4
0D.csv,Normal,Imbalance,1.0000,924.2
0D.csv,Normal,Imbalance,1.0000,924.2
0D.csv,Normal,Imbalance,1.0000,924.2
0D.csv,Normal,Imbalance,1.0000,924.2
0D.csv,Normal,Imbalance,1.0000,916.5
0D.csv,Normal,Imbalance,1.0000,916.5
0D.csv,Normal,Imbalance,1.0000,916.5
0D.csv,Normal,Imbalance,1.0000,916.5
0D.csv,Normal,Imbalance,1.0000,917.5
0D.csv,Normal,Imbalance,1.0000,917.5
0D.csv,Normal,Imbalance,1.0000,917.5
0D.csv,Normal,Imbalance,1.0000,917.5
0D.csv,Normal,Imbalance,1.0000,928.8
0D.csv,Normal,Imbalance,1.0000,928.8
0D.csv,Normal,Imbalance,1.0000,928.8
0D.csv,Normal,Imbalance,1.0000,928.8
0D.csv,Normal,Imbalance,1.0000,941.8
0D.csv,Normal,Imbalance,1.0000,941.8
0D.csv,Normal,Imbalance,1.0000,941.8
0D.csv,Normal,Imbalance,1.0000,941.8
0D.csv,Normal,Imbalance,1.0000,943.2
0D.csv,Normal,Imbalance,1.0000,943.2
0D.csv,Normal,Imbalance,1.0000,943.2
0D.csv,Normal,Imbalance,1.0000,943.2
0D.csv,Normal,Imbalance,1.0000,941.2
0D.csv,Normal,Imbalance,1.0000,941.2
0D.csv,Normal,Imbalance,1.0000,941.2
0D.csv,Normal,Imbalance,1.0000,941.2
0D.csv,Normal,Imbalance,1.0000,938.6
0D.csv,Normal,Imbalance,1.0000,938.6
0D.csv,Normal,Imbalance,1.0000,938.6
0D.csv,Normal,Imbalance,1.0000,938.6
0D.csv,Normal,Imbalance,1.0000,946.3
0D.csv,Normal,Imbalance,1.0000,946.3
0D.csv,Normal,Imbalance,1.0000,946.3
0D.csv,Normal,Imbalance,1.0000,946.3
0D.csv,Normal,Imbalance,1.0000,939.2
0D.csv,Normal,Imbalance,1.0000,939.2
0D.csv,Normal,Imbalance,1.0000,939.2
0D.csv,Normal,Imbalance,1.0000,939.2
0D.csv,Normal,Imbalance,0.9182,936.3
0D.csv,Normal,Imbalance,1.0000,936.3
0D.csv,Normal,Imbalance,1.0000,936.3
0D.csv,Normal,Imbalance,1.0000,936.3
0D.csv,Normal,Imbalance,1.0000,942.7
0D.csv,Normal,Imbalance,1.0000,942.7
0D.csv,Normal,Imbalance,1.0000,942.7
0D.csv,Normal,Imbalance,1.0000,942.7
0D.csv,Normal,Imbalance,1.0000,948.1
0D.csv,Normal,Imbalance,1.0000,948.1
0D.csv,Normal,Imbalance,1.0000,948.1
0D.csv,Normal,Imbalance,1.0000,948.1
0D.csv,Normal,Imbalance,1.0000,964.0
0D.csv,Normal,Imbalance,1.0000,964.0
0D.csv,Normal,Imbalance,1.0000,964.0
0D.csv,Normal,Imbalance,1.0000,964.0
0D.csv,Normal,Imbalance,1.0000,949.2
0D.csv,Normal,Imbalance,1.0000,949.2
0D.csv,Normal,Imbalance,1.0000,949.2
0D.csv,Normal,Imbalance,1.0000,949.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,937.2
0D.csv,Normal,Imbalance,1.0000,949.7
0D.csv,Normal,Imbalance,1.0000,949.7
0D.csv,Normal,Imbalance,1.0000,949.7
0D.csv,Normal,Imbalance,1.0000,949.7
0D.csv,Normal,Imbalance,1.0000,969.4
0D.csv,Normal,Imbalance,1.0000,969.4
0D.csv,Normal,Imbalance,1.0000,969.4
0D.csv,Normal,Imbalance,1.0000,969.4
0D.csv,Normal,Imbalance,1.0000,977.3
0D.csv,Normal,Imbalance,1.0000,977.3
0D.csv,Normal,Imbalance,1.0000,977.3
0D.csv,Normal,Imbalance,1.0000,977.3
0D.csv,Normal,Imbalance,1.0000,970.0
0D.csv,Normal,Imbalance,1.0000,970.0
0D.csv,Normal,Imbalance,1.0000,970.0
0D.csv,Normal,Imbalance,1.0000,970.0
0D.csv,Normal,Imbalance,1.0000,970.8
0D.csv,Normal,Imbalance,1.0000,970.8
0D.csv,Normal,Imbalance,1.0000,970.8
0D.csv,Normal,Imbalance,1.0000,970.8
0D.csv,Normal,Imbalance,1.0000,971.0
0D.csv,Normal,Imbalance,1.0000,971.0
0D.csv,Normal,Imbalance,1.0000,971.0
0D.csv,Normal,Imbalance,1.0000,971.0
0D.csv,Normal,Imbalance,1.0000,966.4
0D.csv,Normal,Imbalance,1.0000,966.4
0D.csv,Normal,Imbalance,1.0000,966.4
0D.csv,Normal,Imbalance,1.0000,966.4
0D.csv,Normal,Imbalance,1.0000,979.7
0D.csv,Normal,Imbalance,1.0000,979.7
0D.csv,Normal,Imbalance,1.0000,979.7
0D.csv,Normal,Imbalance,1.0000,979.7
0D.csv,Normal,Imbalance,1.0000,987.6
0D.csv,Normal,Imbalance,1.0000,987.6
0D.csv,Normal,Imbalance,1.0000,987.6
0D.csv,Normal,Imbalance,1.0000,987.6
0D.csv,Normal,Imbalance,1.0000,979.2
0D.csv,Normal,Imbalance,1.0000,979.2
0D.csv,Normal,Imbalance,1.0000,979.2
0D.csv,Normal,Imbalance,1.0000,979.2
0D.csv,Normal,Imbalance,1.0000,992.9
0D.csv,Normal,Imbalance,1.0000,992.9
0D.csv,Normal,Imbalance,1.0000,992.9
0D.csv,Normal,Imbalance,1.0000,992.9
0D.csv,Normal,Imbalance,1.0000,989.8
0D.csv,Normal,Imbalance,1.0000,989.8
0D.csv,Normal,Imbalance,1.0000,989.8
0D.csv,Normal,Imbalance,1.0000,989.8
0D.csv,Normal,Imbalance,1.0000,998.7
0D.csv,Normal,Imbalance,1.0000,998.7
0D.csv,Normal,Imbalance,1.0000,998.7
0D.csv,Normal,Imbalance,1.0000,998.7
0D.csv,Normal,Imbalance,1.0000,980.8
0D.csv,Normal,Imbalance,1.0000,980.8
0D.csv,Normal,Imbalance,1.0000,980.8
0D.csv,Normal,Imbalance,1.0000,980.8
0D.csv,Normal,Imbalance,1.0000,996.7
0D.csv,Normal,Imbalance,1.0000,996.7
0D.csv,Normal,Imbalance,1.0000,996.7
0D.csv,Normal,Imbalance,1.0000,996.7
0D.csv,Normal,Imbalance,1.0000,1011.2
0D.csv,Normal,Imbalance,1.0000,1011.2
0D.csv,Normal,Imbalance,1.0000,1011.2
0D.csv,Normal,Imbalance,1.0000,1011.2
0D.csv,Normal,Imbalance,1.0000,1007.5
0D.csv,Normal,Imbalance,1.0000,1007.5
0D.csv,Normal,Imbalance,1.0000,1007.5
0D.csv,Normal,Imbalance,1.0000,1007.5
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,997.6
0D.csv,Normal,Imbalance,1.0000,997.6
0D.csv,Normal,Imbalance,1.0000,997.6
0D.csv,Normal,Imbalance,1.0000,997.6
0D.csv,Normal,Imbalance,1.0000,1030.9
0D.csv,Normal,Imbalance,1.0000,1030.9
0D.csv,Normal,Imbalance,1.0000,1030.9
0D.csv,Normal,Imbalance,1.0000,1030.9
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1002.2
0D.csv,Normal,Imbalance,1.0000,1021.7
0D.csv,Normal,Imbalance,1.0000,1021.7
0D.csv,Normal,Imbalance,1.0000,1021.7
0D.csv,Normal,Imbalance,1.0000,1021.7
0D.csv,Normal,Imbalance,1.0000,1026.0
0D.csv,Normal,Imbalance,1.0000,1026.0
0D.csv,Normal,Imbalance,1.0000,1026.0
0D.csv,Normal,Imbalance,1.0000,1026.0
0D.csv,Normal,Imbalance,1.0000,1039.4
0D.csv,Normal,Imbalance,1.0000,1039.4
0D.csv,Normal,Imbalance,1.0000,1039.4
0D.csv,Normal,Imbalance,1.0000,1039.4
0D.csv,Normal,Imbalance,1.0000,1016.3
0D.csv,Normal,Imbalance,1.0000,1016.3
0D.csv,Normal,Imbalance,1.0000,1016.3
0D.csv,Normal,Imbalance,1.0000,1016.3
0D.csv,Normal,Imbalance,1.0000,1025.8
0D.csv,Normal,Imbalance,1.0000,1025.8
0D.csv,Normal,Imbalance,1.0000,1025.8
0D.csv,Normal,Imbalance,1.0000,1025.8
0D.csv,Normal,Imbalance,1.0000,1036.8
0D.csv,Normal,Imbalance,1.0000,1036.8
0D.csv,Normal,Imbalance,1.0000,1036.8
0D.csv,Normal,Imbalance,1.0000,1036.8
0D.csv,Normal,Imbalance,1.0000,1038.2
0D.csv,Normal,Imbalance,1.0000,1038.2
0D.csv,Normal,Imbalance,1.0000,1038.2
0D.csv,Normal,Imbalance,1.0000,1038.2
0D.csv,Normal,Imbalance,1.0000,1040.5
0D.csv,Normal,Imbalance,1.0000,1040.5
0D.csv,Normal,Imbalance,1.0000,1040.5
0D.csv,Normal,Imbalance,1.0000,1040.5
0D.csv,Normal,Imbalance,1.0000,1034.0
0D.csv,Normal,Imbalance,1.0000,1034.0
0D.csv,Normal,Imbalance,1.0000,1034.0
0D.csv,Normal,Imbalance,1.0000,1034.0
0D.csv,Normal,Imbalance,1.0000,1046.8
0D.csv,Normal,Imbalance,1.0000,1046.8
0D.csv,Normal,Imbalance,1.0000,1046.8
0D.csv,Normal,Imbalance,1.0000,1046.8
0D.csv,Normal,Imbalance,1.0000,1042.0
0D.csv,Normal,Imbalance,1.0000,1042.0
0D.csv,Normal,Imbalance,1.0000,1042.0
0D.csv,Normal,Imbalance,1.0000,1042.0
0D.csv,Normal,Imbalance,1.0000,1042.2
0D.csv,Normal,Imbalance,1.0000,1042.2
0D.csv,Normal,Imbalance,1.0000,1042.2
0D.csv,Normal,Imbalance,1.0000,1042.2
0D.csv,Normal,Imbalance,1.0000,1052.4
0D.csv,Normal,Imbalance,1.0000,1052.4
0D.csv,Normal,Imbalance,1.0000,1052.4
0D.csv,Normal,Imbalance,1.0000,1052.4
0D.csv,Normal,Imbalance,1.0000,1048.6
0D.csv,Normal,Imbalance,1.0000,1048.6
0D.csv,Normal,Imbalance,1.0000,1048.6
0D.csv,Normal,Imbalance,1.0000,1048.6
0D.csv,Normal,Imbalance,1.0000,1055.8
0D.csv,Normal,Imbalance,1.0000,1055.8
0D.csv,Normal,Imbalance,1.0000,1055.8
0D.csv,Normal,Imbalance,1.0000,1055.8
0D.csv,Normal,Imbalance,1.0000,1062.4
0D.csv,Normal,Imbalance,1.0000,1062.4
0D.csv,Normal,Imbalance,1.0000,1062.4
0D.csv,Normal,Imbalance,1.0000,1062.4
0D.csv,Normal,Imbalance,1.0000,1053.0
0D.csv,Normal,Imbalance,1.0000,1053.0
0D.csv,Normal,Imbalance,1.0000,1053.0
0D.csv,Normal,Imbalance,1.0000,1053.0
0D.csv,Normal,Imbalance,1.0000,1057.5
0D.csv,Normal,Imbalance,1.0000,1057.5
0D.csv,Normal,Imbalance,1.0000,1057.5
0D.csv,Normal,Imbalance,1.0000,1057.5
0D.csv,Normal,Imbalance,1.0000,1066.0
0D.csv,Normal,Imbalance,1.0000,1066.0
0D.csv,Normal,Imbalance,1.0000,1066.0
0D.csv,Normal,Imbalance,1.0000,1066.0
0D.csv,Normal,Imbalance,1.0000,1064.5
0D.csv,Normal,Imbalance,1.0000,1064.5
0D.csv,Normal,Imbalance,1.0000,1064.5
0D.csv,Normal,Imbalance,1.0000,1064.5
0D.csv,Normal,Imbalance,1.0000,1073.4
0D.csv,Normal,Imbalance,1.0000,1073.4
0D.csv,Normal,Imbalance,1.0000,1073.4
0D.csv,Normal,Imbalance,1.0000,1073.4
0D.csv,Normal,Imbalance,1.0000,1060.7
0D.csv,Normal,Imbalance,1.0000,1060.7
0D.csv,Normal,Imbalance,1.0000,1060.7
0D.csv,Normal,Imbalance,1.0000,1060.7
0D.csv,Normal,Imbalance,1.0000,1059.3
0D.csv,Normal,Imbalance,1.0000,1059.3
0D.csv,Normal,Imbalance,1.0000,1059.3
0D.csv,Normal,Imbalance,1.0000,1059.3
0D.csv,Normal,Imbalance,1.0000,1097.3
0D.csv,Normal,Imbalance,1.0000,1097.3
0D.csv,Normal,Imbalance,1.0000,1097.3
0D.csv,Normal,Imbalance,1.0000,1097.3
0D.csv,Normal,Imbalance,1.0000,1092.8
0D.csv,Normal,Imbalance,1.0000,1092.8
0D.csv,Normal,Imbalance,1.0000,1092.8
0D.csv,Normal,Imbalance,1.0000,1092.8
0D.csv,Normal,Imbalance,1.0000,1093.2
0D.csv,Normal,Imbalance,1.0000,1093.2
0D.csv,Normal,Imbalance,1.0000,1093.2
0D.csv,Normal,Imbalance,1.0000,1093.2
0D.csv,Normal,Imbalance,1.0000,1087.0
0D.csv,Normal,Imbalance,1.0000,1087.0
0D.csv,Normal,Imbalance,1.0000,1087.0
0D.csv,Normal,Imbalance,1.0000,1087.0
0D.csv,Normal,Imbalance,1.0000,1094.2
0D.csv,Normal,Imbalance,1.0000,1094.2
0D.csv,Normal,Imbalance,1.0000,1094.2
0D.csv,Normal,Imbalance,1.0000,1094.2
0D.csv,Normal,Imbalance,1.0000,1085.2
0D.csv,Normal,Imbalance,1.0000,1085.2
0D.csv,Normal,Imbalance,1.0000,1085.2
0D.csv,Normal,Imbalance,1.0000,1085.2
0D.csv,Normal,Imbalance,1.0000,1091.3
0D.csv,Normal,Imbalance,1.0000,1091.3
0D.csv,Normal,Imbalance,1.0000,1091.3
0D.csv,Normal,Imbalance,1.0000,1091.3
0D.csv,Normal,Imbalance,1.0000,1095.1
0D.csv,Normal,Imbalance,1.0000,1095.1
0D.csv,Normal,Imbalance,1.0000,1095.1
0D.csv,Normal,Imbalance,1.0000,1095.1
0D.csv,Normal,Imbalance,1.0000,1104.5
0D.csv,Normal,Imbalance,1.0000,1104.5
0D.csv,Normal,Imbalance,1.0000,1104.5
0D.csv,Normal,Imbalance,1.0000,1104.5
0D.csv,Normal,Imbalance,1.0000,1095.8
0D.csv,Normal,Imbalance,1.0000,1095.8
0D.csv,Normal,Imbalance,1.0000,1095.8
0D.csv,Normal,Imbalance,1.0000,1095.8
0D.csv,Normal,Imbalance,1.0000,1101.6
0D.csv,Normal,Imbalance,1.0000,1101.6
0D.csv,Normal,Imbalance,1.0000,1101.6
0D.csv,Normal,Imbalance,1.0000,1101.6
0D.csv,Normal,Imbalance,1.0000,1110.7
0D.csv,Normal,Imbalance,1.0000,1110.7
0D.csv,Normal,Imbalance,1.0000,1110.7
0D.csv,Normal,Imbalance,1.0000,1110.7
0D.csv,Normal,Imbalance,1.0000,1100.7
0D.csv,Normal,Imbalance,1.0000,1100.7
0D.csv,Normal,Imbalance,1.0000,1100.7
0D.csv,Normal,Imbalance,1.0000,1100.7
0D.csv,Normal,Imbalance,1.0000,1103.1
0D.csv,Normal,Imbalance,1.0000,1103.1
0D.csv,Normal,Imbalance,1.0000,1103.1
0D.csv,Normal,Imbalance,1.0000,1103.1
0D.csv,Normal,Imbalance,1.0000,1109.7
0D.csv,Normal,Imbalance,1.0000,1109.7
0D.csv,Normal,Imbalance,1.0000,1109.7
0D.csv,Normal,Imbalance,1.0000,1109.7
0D.csv,Normal,Imbalance,1.0000,1128.2
0D.csv,Normal,Imbalance,1.0000,1128.2
0D.csv,Normal,Imbalance,1.0000,1128.2
0D.csv,Normal,Imbalance,1.0000,1128.2
0D.csv,Normal,Imbalance,1.0000,1118.0
0D.csv,Normal,Imbalance,1.0000,1118.0
0D.csv,Normal,Imbalance,1.0000,1118.0
0D.csv,Normal,Imbalance,1.0000,1118.0
0D.csv,Normal,Imbalance,1.0000,1116.6
0D.csv,Normal,Imbalance,1.0000,1116.6
0D.csv,Normal,Imbalance,1.0000,1116.6
0D.csv,Normal,Imbalance,1.0000,1116.6
0D.csv,Normal,Imbalance,1.0000,1123.1
0D.csv,Normal,Imbalance,1.0000,1123.1
0D.csv,Normal,Imbalance,1.0000,1123.1
0D.csv,Normal,Imbalance,1.0000,1123.1
0D.csv,Normal,Imbalance,1.0000,1126.8
0D.csv,Normal,Imbalance,1.0000,1126.8
0D.csv,Normal,Imbalance,1.0000,1126.8
0D.csv,Normal,Imbalance,1.0000,1126.8
0D.csv,Normal,Imbalance,1.0000,1143.9
0D.csv,Normal,Imbalance,1.0000,1143.9
0D.csv,Normal,Imbalance,1.0000,1143.9
0D.csv,Normal,Imbalance,1.0000,1143.9
0D.csv,Normal,Imbalance,1.0000,1129.1
